id,filtered_words_str,features_str,label_index
F066,"well, bill, film, wear., —, shocking, claims, flat, earth, surface, internet.","(10000,[157,503,2918,3529,5003,5850,7281,7936,8135,8338,9676],[3.6516567436233283,0.691153161953081,3.0385522707369192,5.117993812416755,4.607168188650764,0.691153161953081,0.6714286566053024,0.691153161953081,3.914021008090819,0.691153161953081,3.0385522707369192])",0.0
F060,"process, detail, beat, hope, wonder., special, rock, half., nearly, skill, yet, else., —, shocking, claims, flat, earth, surface, internet.","(10000,[503,574,1055,1143,2569,2866,2918,4037,4062,5850,6000,7281,7936,8040,8338,8509,9676,9757,9968],[0.691153161953081,4.42484663185681,3.7316994512968646,3.914021008090819,3.5085558999826545,3.914021008090819,3.0385522707369192,4.019381523748645,4.830311739964974,0.691153161953081,4.270695952029551,0.6714286566053024,0.691153161953081,3.577548771469606,0.691153161953081,5.117993812416755,3.0385522707369192,5.523458920524919,3.8187108282864943])",0.0
F022,"also, human, politics, capital, example., age, republican, woman, provide., week, audience, support, debate, west, effort., return, less, side, degree, house., —, shocking, claims, government, cover-up, surface, internet.","(10000,[503,533,635,1195,1312,1834,2259,2912,3756,3792,4563,4616,5085,5122,5850,5887,6541,7281,7936,8217,8276,8303,8338,8791,9781,9813,9943],[0.691153161953081,4.42484663185681,4.42484663185681,4.137164559405029,4.270695952029551,5.523458920524919,2.849310271098391,4.607168188650764,4.607168188650764,3.577548771469606,4.42484663185681,4.137164559405029,3.914021008090819,3.6516567436233283,0.691153161953081,4.137164559405029,3.8187108282864943,0.6714286566053024,0.691153161953081,4.137164559405029,3.914021008090819,4.607168188650764,0.691153161953081,4.137164559405029,4.019381523748645,2.997730276216664,4.137164559405029])",0.0
F127,"tough, already, likely, turn, many, without., —, shocking, claims, mind, control, surface, internet.","(10000,[309,503,594,1208,3184,3804,3886,5188,5447,5850,7281,7936,8338],[3.8187108282864943,0.691153161953081,4.137164559405029,2.7826188965997183,2.920769235080536,5.523458920524919,3.914021008090819,4.42484663185681,3.6516567436233283,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081])",0.0
R212,"newspaper, yeah, phone, present, various, manager, store, interest., experts, discuss, ongoing, developments, education.","(10000,[1511,1626,1652,3238,3249,3614,4506,4687,5047,6647,7184,8130,9462],[5.117993812416755,4.137164559405029,4.019381523748645,3.914021008090819,3.5085558999826545,0.691153161953081,0.691153161953081,0.691153161953081,2.661258039595451,4.137164559405029,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
F119,"common, mention, spend, almost, south., public, see, democratic, check, everybody, expert., —, shocking, claims, mind, control, surface, internet.","(10000,[353,503,1208,1510,1770,2561,2907,3184,3901,4640,5354,5606,5850,6332,7281,7936,8338,8566],[4.137164559405029,0.691153161953081,2.7826188965997183,5.523458920524919,2.920769235080536,4.019381523748645,4.270695952029551,2.920769235080536,4.137164559405029,4.830311739964974,4.137164559405029,3.6516567436233283,0.691153161953081,4.42484663185681,0.6714286566053024,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
F103,"end, create, check, hard, new, head, standard., enough, always, throughout, conference, organization., —, shocking, claims, hoax, surface, internet.","(10000,[453,503,585,1064,1112,1404,3901,4377,4748,5125,5657,5850,5948,7281,7936,8270,8338,9011],[3.914021008090819,0.691153161953081,3.7316994512968646,4.42484663185681,5.117993812416755,4.019381523748645,4.137164559405029,2.60568818844064,4.270695952029551,4.270695952029551,4.42484663185681,0.691153161953081,4.270695952029551,0.6714286566053024,0.691153161953081,4.830311739964974,0.691153161953081,4.607168188650764])",0.0
F191,"side, development, lawyer, street, doctor, movie, none., father, boy, model., recently, top, share, interesting., —, shocking, claims, mind, control, surface, internet.","(10000,[109,157,503,777,1208,1439,1800,2034,2871,3184,3684,3947,5328,5760,5850,7281,7936,8338,9021,9156,9781],[5.523458920524919,3.6516567436233283,0.691153161953081,4.42484663185681,2.7826188965997183,3.5085558999826545,3.8187108282864943,4.42484663185681,4.137164559405029,2.920769235080536,3.914021008090819,4.607168188650764,3.6516567436233283,5.523458920524919,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,4.019381523748645])",0.0
F002,"trade, various, concern, million, soon, matter, ball, purpose., three, where., —, shocking, claims, mind, control, surface, internet.","(10000,[419,503,1041,1208,1968,2402,3184,4522,5850,5925,6647,7281,7492,7936,8338,8651,8734],[4.42484663185681,0.691153161953081,4.42484663185681,2.7826188965997183,3.914021008090819,3.8187108282864943,2.920769235080536,4.830311739964974,0.691153161953081,3.7316994512968646,4.137164559405029,0.6714286566053024,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,4.607168188650764])",0.0
R155,"suffer, happen, control, hit, individual, court, interview, maintain., paper, matter, toward, structure., test, account, however, form, water, newspaper., head, understand, travel, mean, court, fear, major., experts, discuss, ongoing, developments, election.","(10000,[909,911,1064,1208,2402,2589,3194,3556,3614,4506,4568,4687,4704,4737,5392,5621,6035,6135,6475,6487,6586,8252,8614,8681,8690,9187,9462,9513,9829],[4.830311739964974,4.42484663185681,4.42484663185681,2.7826188965997183,3.8187108282864943,4.019381523748645,3.577548771469606,2.7826188965997183,0.691153161953081,0.691153161953081,8.541391904059102,0.691153161953081,4.019381523748645,5.117993812416755,4.830311739964974,4.270695952029551,3.577548771469606,4.019381523748645,4.830311739964974,3.5085558999826545,4.42484663185681,4.137164559405029,4.019381523748645,4.137164559405029,3.8187108282864943,5.523458920524919,0.691153161953081,3.914021008090819,4.830311739964974])",1.0
R006,"leg, sometimes, office, never, human., foreign, picture, big, state, moment, top., since, black, keep, box., response, interest, back, energy., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[70,281,1020,1808,1948,2227,2445,2481,3048,3401,3614,4506,4687,5779,5869,6083,6206,6287,6290,8344,8391,8430,8774,9462,9594],[3.8187108282864943,4.019381523748645,2.6330871626287546,4.019381523748645,3.8187108282864943,2.7200985396183848,4.137164559405029,4.137164559405029,4.137164559405029,4.270695952029551,0.691153161953081,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,5.117993812416755,4.019381523748645,4.137164559405029,4.607168188650764,3.914021008090819,4.607168188650764,4.42484663185681,5.117993812416755,0.691153161953081,3.7316994512968646])",1.0
F086,"step, cost, last, peace., compare, draw, common, environment, senior., —, shocking, claims, government, cover-up, surface, internet.","(10000,[503,1558,2259,2407,3989,4490,4944,5850,6332,7281,7936,8167,8338,8438,9246,9813],[0.691153161953081,4.137164559405029,2.849310271098391,4.270695952029551,4.270695952029551,4.019381523748645,5.523458920524919,0.691153161953081,4.42484663185681,0.6714286566053024,0.691153161953081,4.137164559405029,0.691153161953081,5.117993812416755,4.137164559405029,2.997730276216664])",0.0
R168,"hot, daughter, garden, throw, entire., put, door, public, base, theory, population, either., experts, discuss, ongoing, developments, election.","(10000,[656,1468,1770,3556,3614,4506,4687,4847,5936,7623,7632,8173,8325,8871,9258,9462,9693],[5.117993812416755,4.019381523748645,2.920769235080536,2.7826188965997183,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029,4.019381523748645,4.137164559405029,5.117993812416755,3.6516567436233283,4.270695952029551,4.42484663185681,3.7316994512968646,0.691153161953081,4.270695952029551])",1.0
R077,"west, stand, raise, easy, test, safe., artist, wide, doctor, pm, large, low, maintain., experts, discuss, ongoing, developments, public, health.","(10000,[760,777,1770,2091,2836,3527,3614,4506,4687,5085,6219,6475,6586,6886,7022,7026,8411,8931,9462],[4.42484663185681,4.42484663185681,2.920769235080536,5.523458920524919,4.270695952029551,4.270695952029551,0.691153161953081,0.691153161953081,0.691153161953081,3.914021008090819,3.125563647726549,4.830311739964974,4.42484663185681,4.137164559405029,4.137164559405029,3.914021008090819,3.7316994512968646,5.117993812416755,0.691153161953081])",1.0
F209,"nation, ever, force, focus, movement, responsibility, area, card., item, yeah, sister., ground, occur, heart., —, shocking, claims, hoax, surface, internet.","(10000,[391,503,691,1916,1921,2092,2664,3249,3502,3931,4014,4377,5294,5594,5649,5850,6487,7281,7936,8338],[3.4440173788450834,0.691153161953081,5.117993812416755,4.270695952029551,4.607168188650764,5.117993812416755,4.607168188650764,3.5085558999826545,4.019381523748645,3.8187108282864943,4.270695952029551,2.60568818844064,4.137164559405029,4.830311739964974,4.270695952029551,0.691153161953081,3.5085558999826545,0.6714286566053024,0.691153161953081,0.691153161953081])",0.0
R236,"customer, different, sense, scientist, management, blood, apply, either., bag, response, minute, lawyer, board., experts, discuss, ongoing, developments, public, health.","(10000,[415,1241,1413,1770,2359,2445,3357,3614,4506,4687,5305,5447,6219,6226,6683,7312,7632,9021,9462],[4.42484663185681,3.577548771469606,3.7316994512968646,2.920769235080536,4.270695952029551,4.137164559405029,3.914021008090819,0.691153161953081,0.691153161953081,0.691153161953081,4.830311739964974,3.6516567436233283,3.125563647726549,4.270695952029551,4.830311739964974,4.830311739964974,5.117993812416755,4.019381523748645,0.691153161953081])",1.0
F186,"give, goal, force, team, quite., look, threat, kind, world, industry, itself., —, shocking, claims, aliens, surface, internet.","(10000,[391,468,503,650,2862,3010,3783,5089,5850,6044,7281,7936,8070,8338,8878,9360,9939],[3.4440173788450834,4.42484663185681,0.691153161953081,2.958509563063383,5.117993812416755,4.137164559405029,3.6516567436233283,3.914021008090819,0.691153161953081,4.42484663185681,0.6714286566053024,0.691153161953081,4.830311739964974,0.691153161953081,4.830311739964974,4.42484663185681,4.019381523748645])",0.0
R243,"voice, home, doctor., lead, also, shoulder, avoid., drop, happy, financial, third, think., experts, discuss, ongoing, developments, public, health.","(10000,[1175,1770,1948,3365,3530,3614,3792,4506,4687,5347,5356,6219,6756,7229,7407,8577,8771,9462],[5.117993812416755,2.920769235080536,3.8187108282864943,4.270695952029551,4.607168188650764,0.691153161953081,3.577548771469606,0.691153161953081,0.691153161953081,4.830311739964974,4.607168188650764,3.125563647726549,3.3262343431887,4.830311739964974,3.7316994512968646,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
F094,"position, federal, base, size, ok., mrs, example, information, property, building., coach, stock, system., parent, society, management., —, shocking, claims, immortal, jellyfish, surface, internet.","(10000,[327,503,633,793,1339,1815,2066,2278,2733,3192,3514,5553,5850,6358,7281,7936,8173,8190,8338,9606,9751,9876,9932],[3.8187108282864943,0.691153161953081,4.270695952029551,4.42484663185681,4.019381523748645,5.523458920524919,2.7508701982851385,5.117993812416755,4.42484663185681,4.137164559405029,4.607168188650764,5.117993812416755,0.691153161953081,5.117993812416755,0.6714286566053024,0.691153161953081,3.6516567436233283,3.914021008090819,0.691153161953081,4.270695952029551,3.914021008090819,2.7508701982851385,4.137164559405029])",0.0
R032,"possible, deep, continue., experts, discuss, ongoing, developments, economic, growth.","(10000,[1762,3614,4506,4687,6100,6221,9034,9144,9462],[4.019381523748645,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029,5.117993812416755,2.8154087194227095,2.7826188965997183,0.691153161953081])",1.0
R033,"require, world, campaign, small, occur., cold, like, behind, good., glass, water, food, series, hour, section, trade., experts, discuss, ongoing, developments, education.","(10000,[222,527,2516,2589,3079,3330,3614,3920,4346,4463,4506,4687,5047,6675,6932,6968,7166,8449,8653,9360,9462],[4.137164559405029,4.137164559405029,5.117993812416755,4.019381523748645,3.5085558999826545,4.019381523748645,0.691153161953081,4.019381523748645,4.137164559405029,4.607168188650764,0.691153161953081,0.691153161953081,2.661258039595451,4.830311739964974,4.830311739964974,4.019381523748645,5.523458920524919,4.019381523748645,4.019381523748645,4.42484663185681,0.691153161953081])",1.0
R045,"beautiful, sea, black, sort., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[1020,1273,1948,2227,3614,4506,4687,9311,9462,9617],[2.6330871626287546,3.914021008090819,3.8187108282864943,2.7200985396183848,0.691153161953081,0.691153161953081,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029])",1.0
R116,"blue, tree, throw., win, conference, send, successful, certain., store, fact, feeling, drive., experts, discuss, ongoing, developments, education.","(10000,[613,2398,3614,4506,4687,5047,5523,5657,5659,5768,5871,7184,7215,9207,9380,9391,9462],[3.914021008090819,4.137164559405029,0.691153161953081,0.691153161953081,0.691153161953081,2.661258039595451,4.270695952029551,4.42484663185681,4.270695952029551,3.914021008090819,4.270695952029551,4.137164559405029,3.914021008090819,5.117993812416755,5.117993812416755,3.914021008090819,0.691153161953081])",1.0
F056,"phone, kitchen, stay, many, international, dog., somebody, issue, matter, opportunity, good., film, easy, price, ability, mention, beautiful, term, beyond., —, shocking, claims, celebrity, scandal, surface, internet.","(10000,[142,188,433,503,756,760,1122,1273,1626,1738,2188,2402,2907,3079,3089,3486,3681,4921,5003,5188,5850,6616,6976,7281,7936,8338],[5.523458920524919,4.42484663185681,4.830311739964974,0.691153161953081,4.270695952029551,4.42484663185681,4.607168188650764,3.914021008090819,4.137164559405029,4.607168188650764,4.270695952029551,3.8187108282864943,4.270695952029551,3.5085558999826545,4.830311739964974,2.849310271098391,3.914021008090819,2.849310271098391,4.607168188650764,4.42484663185681,0.691153161953081,4.019381523748645,4.270695952029551,0.6714286566053024,0.691153161953081,0.691153161953081])",0.0
R043,"american, since, involve, little, debate, her., address, reduce., party, improve, table, little, wait., experts, discuss, ongoing, developments, policy.","(10000,[1379,1590,2408,3614,3931,4454,4506,4687,6063,6077,6271,6287,6944,7652,7748,8276,9462],[3.914021008090819,7.828042016181638,4.42484663185681,0.691153161953081,3.8187108282864943,4.607168188650764,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,4.830311739964974,4.137164559405029,2.849310271098391,4.607168188650764,4.607168188650764,3.914021008090819,0.691153161953081])",1.0
R145,"soon, end, produce, able, just., experts, discuss, ongoing, developments, economic, growth.","(10000,[453,1041,1457,1648,3496,3614,4506,4687,9034,9144,9462],[3.914021008090819,4.42484663185681,5.117993812416755,3.914021008090819,4.137164559405029,0.691153161953081,0.691153161953081,0.691153161953081,2.8154087194227095,2.7826188965997183,0.691153161953081])",1.0
F200,"great, cost, image, area, enter, rock., economic, four, require, story, good., —, shocking, claims, secret, cure, surface, internet.","(10000,[503,750,1243,3079,3892,4490,5303,5649,5850,6747,6855,7281,7435,7936,8338,8449,9144,9296],[0.691153161953081,4.42484663185681,4.270695952029551,3.5085558999826545,2.5530444549552183,4.019381523748645,3.914021008090819,4.270695952029551,0.691153161953081,2.5530444549552183,4.019381523748645,0.6714286566053024,3.8187108282864943,0.691153161953081,0.691153161953081,4.019381523748645,2.7826188965997183,4.830311739964974])",0.0
F034,"south, perform, suffer., white, society, foreign, listen, first, her., politics, hand, seek, public, brother, consider., —, shocking, claims, celebrity, scandal, surface, internet.","(10000,[171,291,327,429,503,1098,1770,3423,3486,4816,4921,5843,5850,5887,6206,6403,6731,6751,7281,7748,7936,8338],[4.270695952029551,4.42484663185681,3.8187108282864943,4.42484663185681,0.691153161953081,4.137164559405029,2.920769235080536,4.019381523748645,2.849310271098391,4.42484663185681,2.849310271098391,4.830311739964974,0.691153161953081,4.137164559405029,4.019381523748645,4.137164559405029,5.523458920524919,4.830311739964974,0.6714286566053024,4.607168188650764,0.691153161953081,0.691153161953081])",0.0
F149,"century, effect, camera, throughout, middle, walk, participant., —, shocking, claims, secret, cure, surface, internet.","(10000,[503,1650,1762,3892,5850,5948,6142,6324,6747,7281,7841,7936,8338,9878],[0.691153161953081,4.137164559405029,4.019381523748645,2.5530444549552183,0.691153161953081,4.270695952029551,4.137164559405029,5.117993812416755,2.5530444549552183,0.6714286566053024,3.7316994512968646,0.691153161953081,0.691153161953081,4.607168188650764])",0.0
F051,"charge, local, travel, matter, where., anyone, less, color, charge, character, congress., —, shocking, claims, secret, cure, surface, internet.","(10000,[228,503,666,1195,2402,2513,3892,4522,4867,5850,6747,6812,7281,7936,8338,8681,9832],[4.42484663185681,0.691153161953081,3.914021008090819,4.137164559405029,3.8187108282864943,5.523458920524919,2.5530444549552183,4.830311739964974,4.42484663185681,0.691153161953081,2.5530444549552183,8.541391904059102,0.6714286566053024,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819])",0.0
F089,"social, weight, kid, author., able, who., hear, guy, blue, government, teach, picture., —, shocking, claims, flat, earth, surface, internet.","(10000,[94,373,503,823,2259,2887,2918,3496,3723,4842,5768,5850,7281,7936,8004,8338,8522,9676,9808],[4.830311739964974,5.117993812416755,0.691153161953081,4.137164559405029,2.849310271098391,5.523458920524919,3.0385522707369192,4.137164559405029,3.7316994512968646,4.42484663185681,3.914021008090819,0.691153161953081,0.6714286566053024,0.691153161953081,4.42484663185681,0.691153161953081,4.019381523748645,3.0385522707369192,3.7316994512968646])",0.0
F135,"time, likely, black., eight, today, term, truth., —, shocking, claims, flat, earth, surface, internet.","(10000,[309,503,2188,2611,2918,5850,6373,7281,7936,8157,8338,8482,9676,9806],[3.8187108282864943,0.691153161953081,4.270695952029551,5.117993812416755,3.0385522707369192,0.691153161953081,5.117993812416755,0.6714286566053024,0.691153161953081,4.019381523748645,0.691153161953081,3.577548771469606,3.0385522707369192,4.270695952029551])",0.0
F088,"first, everything, poor, end, board, sing, the., respond, worker, fight, ask., —, shocking, claims, government, cover-up, surface, internet.","(10000,[453,503,2259,2260,2500,2526,2609,2676,5850,6403,6451,7281,7454,7936,8103,8338,9156,9813],[3.914021008090819,0.691153161953081,2.849310271098391,4.607168188650764,4.019381523748645,4.607168188650764,4.830311739964974,4.42484663185681,0.691153161953081,4.137164559405029,3.383392757028649,0.6714286566053024,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,3.914021008090819,2.997730276216664])",0.0
R010,"change, society, surface, task., per, open, history., experts, discuss, ongoing, developments, election.","(10000,[298,327,387,3556,3614,4506,4687,5783,7034,7281,7424,9462],[4.019381523748645,3.8187108282864943,3.914021008090819,2.7826188965997183,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,0.6714286566053024,4.830311739964974,0.691153161953081])",1.0
R211,"world, try, skill, window, attention, mention, focus., performance, page, former, picture, game., experts, discuss, ongoing, developments, policy.","(10000,[2403,2481,2827,2907,3144,3614,4160,4506,4687,4693,5498,6944,8016,9351,9360,9462,9968],[4.42484663185681,4.137164559405029,4.830311739964974,4.270695952029551,3.8187108282864943,0.691153161953081,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,5.523458920524919,2.849310271098391,5.523458920524919,4.270695952029551,4.42484663185681,0.691153161953081,3.8187108282864943])",1.0
F204,"others, fact, knowledge, dream, take., event, meet, message, old, meeting, condition., —, shocking, claims, miracle, drug, surface, internet.","(10000,[20,503,1256,2366,2715,4357,5850,6940,7083,7215,7281,7723,7728,7860,7864,7936,8338,9940],[4.270695952029551,0.691153161953081,3.125563647726549,4.270695952029551,5.117993812416755,4.830311739964974,0.691153161953081,4.019381523748645,4.137164559405029,3.914021008090819,0.6714286566053024,5.523458920524919,4.137164559405029,2.997730276216664,4.019381523748645,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
F168,"particular, tree, tree, way, cover., management, audience, agree, anyone, indeed, traditional, front., actually, alone, tonight, structure., —, shocking, claims, miracle, drug, surface, internet.","(10000,[503,666,1241,1256,1312,2492,3389,4253,4486,4934,5392,5850,5871,6447,6925,7281,7860,7936,8338,8867,8984,9391],[0.691153161953081,3.914021008090819,3.577548771469606,3.125563647726549,4.270695952029551,3.7316994512968646,4.830311739964974,4.830311739964974,3.914021008090819,4.019381523748645,4.830311739964974,0.691153161953081,8.541391904059102,4.137164559405029,4.42484663185681,0.6714286566053024,2.997730276216664,0.691153161953081,0.691153161953081,5.117993812416755,4.019381523748645,3.914021008090819])",0.0
R011,"health, value, hour, protect., detail, toward, keep, save., clearly, ground, site, least., experts, discuss, ongoing, developments, public, health.","(10000,[527,980,1143,1770,3163,3194,3614,4506,4687,5891,6219,6487,7403,8238,8693,8805,9462,9594],[4.137164559405029,5.117993812416755,3.914021008090819,2.920769235080536,4.607168188650764,3.577548771469606,0.691153161953081,0.691153161953081,0.691153161953081,4.270695952029551,3.125563647726549,3.5085558999826545,4.42484663185681,4.270695952029551,5.117993812416755,4.42484663185681,0.691153161953081,3.7316994512968646])",1.0
R232,"able, produce, baby, sit, speak., experts, discuss, ongoing, developments, climate, change.","(10000,[821,1348,1648,2059,3496,3614,4506,4687,5750,6946,9462],[2.849310271098391,3.914021008090819,3.914021008090819,2.661258039595451,4.137164559405029,0.691153161953081,0.691153161953081,0.691153161953081,5.523458920524919,3.6516567436233283,0.691153161953081])",1.0
R042,"step, take, half, night, week., develop, energy, likely, generation, ability., experts, discuss, ongoing, developments, public, health.","(10000,[226,309,855,1241,1558,1770,1780,2302,3614,4506,4687,6219,6869,6963,8307,9462],[5.523458920524919,3.8187108282864943,4.270695952029551,3.577548771469606,4.137164559405029,2.920769235080536,4.270695952029551,5.117993812416755,0.691153161953081,0.691153161953081,0.691153161953081,3.125563647726549,4.270695952029551,3.8187108282864943,4.137164559405029,0.691153161953081])",1.0
F182,"table, industry, plant, yard., condition, throw, statement, modern, return, piece, live., —, shocking, claims, hoax, surface, internet.","(10000,[503,635,1059,2336,2929,3010,3133,3931,4377,5328,5850,7244,7281,7936,8325,8338,9817],[0.691153161953081,4.42484663185681,4.830311739964974,4.42484663185681,5.117993812416755,4.137164559405029,4.270695952029551,3.8187108282864943,2.60568818844064,3.6516567436233283,0.691153161953081,3.6516567436233283,0.6714286566053024,0.691153161953081,4.270695952029551,0.691153161953081,4.42484663185681])",0.0
F036,"behind, culture, store., store, forward, knowledge, site, meeting., take, seven, money, success, real., —, shocking, claims, miracle, drug, surface, internet.","(10000,[503,855,1256,4346,5850,5891,5963,6103,7032,7184,7281,7443,7850,7860,7864,7936,8338,8411,8645,9828],[0.691153161953081,4.270695952029551,3.125563647726549,4.137164559405029,0.691153161953081,4.270695952029551,4.830311739964974,4.830311739964974,4.830311739964974,4.137164559405029,0.6714286566053024,5.523458920524919,4.42484663185681,2.997730276216664,4.019381523748645,0.691153161953081,0.691153161953081,3.7316994512968646,3.8187108282864943,3.8187108282864943])",0.0
F068,"look, arm, cold, investment., study, letter, special, production, degree, add, smile., total, consider, series, increase., —, shocking, claims, secret, cure, surface, internet.","(10000,[312,503,564,1055,1734,3892,3920,3984,4224,4463,4827,5850,6279,6623,6747,7281,7936,8338,8353,9887,9939,9943],[4.42484663185681,0.691153161953081,4.270695952029551,3.7316994512968646,4.830311739964974,2.5530444549552183,4.019381523748645,4.019381523748645,4.137164559405029,4.607168188650764,5.523458920524919,0.691153161953081,4.137164559405029,4.607168188650764,2.5530444549552183,0.6714286566053024,0.691153161953081,0.691153161953081,4.42484663185681,3.914021008090819,4.019381523748645,4.137164559405029])",0.0
R015,"half, finally, remain, debate., picture, rule, product., experts, discuss, ongoing, developments, election.","(10000,[343,1780,1817,2481,3479,3556,3614,4270,4506,4687,5205,9462],[4.270695952029551,4.270695952029551,3.8187108282864943,4.137164559405029,4.830311739964974,2.7826188965997183,0.691153161953081,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029,0.691153161953081])",1.0
R147,"yeah, thought, today, later, gas, fast, offer., guess, citizen, management, break, trouble, training, marriage., rich, research, industry, conference., experts, discuss, ongoing, developments, climate, change.","(10000,[8,55,560,668,821,1241,1344,1898,2059,2909,3010,3249,3331,3614,4506,4687,5607,6212,7538,8660,9263,9432,9462,9806],[4.830311739964974,3.8187108282864943,4.270695952029551,4.830311739964974,2.849310271098391,3.577548771469606,4.830311739964974,5.117993812416755,2.661258039595451,4.607168188650764,4.137164559405029,3.5085558999826545,5.523458920524919,0.691153161953081,0.691153161953081,0.691153161953081,4.607168188650764,4.270695952029551,4.830311739964974,4.137164559405029,4.42484663185681,3.914021008090819,0.691153161953081,4.270695952029551])",1.0
F198,"billion, every, sit., cause, government, get., —, shocking, claims, government, cover-up, surface, internet.","(10000,[258,316,503,2147,2259,2778,5850,7281,7936,8338,9681,9813],[4.019381523748645,4.42484663185681,0.691153161953081,4.830311739964974,5.698620542196782,5.117993812416755,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,4.42484663185681,2.997730276216664])",0.0
R081,"seven, pull, watch, tree., market, eye, two, war, sister, shoulder, past., experts, discuss, ongoing, developments, climate, change.","(10000,[821,1341,2059,2657,2708,3308,3521,3614,4506,4687,4728,6597,6756,7850,8719,9357,9462],[2.849310271098391,3.914021008090819,2.661258039595451,3.8187108282864943,3.914021008090819,4.42484663185681,4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,3.7316994512968646,4.270695952029551,3.3262343431887,4.42484663185681,4.42484663185681,4.830311739964974,0.691153161953081])",1.0
F050,"however, meeting, employee, doctor., future, fly, accept, style, collection, letter, record., sure, already, wind, bring, result, back, customer, other., fast, page, likely, third, least, protect., —, shocking, claims, aliens, surface, internet.","(10000,[20,309,399,503,564,594,650,911,924,1413,1634,1821,2558,2657,2827,3057,5850,5944,6488,6548,7229,7281,7936,8000,8209,8338,8430,8693,8771,9231,9263],[4.270695952029551,3.8187108282864943,3.4440173788450834,0.691153161953081,4.270695952029551,4.137164559405029,2.958509563063383,4.42484663185681,4.42484663185681,3.7316994512968646,3.8187108282864943,4.137164559405029,4.270695952029551,3.8187108282864943,4.830311739964974,4.270695952029551,0.691153161953081,4.137164559405029,4.42484663185681,4.137164559405029,4.830311739964974,0.6714286566053024,0.691153161953081,4.607168188650764,3.914021008090819,0.691153161953081,4.42484663185681,5.117993812416755,4.270695952029551,4.830311739964974,4.42484663185681])",0.0
F162,"evidence, risk, century, eye., try, pick, fund, toward, evidence, ever, large, must., edge, enough, lot, new, wonder, western., —, shocking, claims, celebrity, scandal, surface, internet.","(10000,[503,585,2054,2600,3194,3486,3497,3739,3921,4638,4693,4723,4748,4921,4943,5594,5850,7022,7281,7372,7841,7936,8338,8794],[0.691153161953081,3.7316994512968646,8.274329118810059,5.117993812416755,3.577548771469606,2.849310271098391,4.019381523748645,4.830311739964974,4.830311739964974,3.5085558999826545,4.137164559405029,4.137164559405029,4.270695952029551,2.849310271098391,4.019381523748645,4.830311739964974,0.691153161953081,4.137164559405029,0.6714286566053024,4.137164559405029,3.7316994512968646,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R028,"marriage, color, make, mother., medical, whatever, six, seat., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[1020,1268,2227,3525,3614,4506,4687,5401,6229,7177,7695,8268,9462,9832],[2.6330871626287546,4.607168188650764,2.7200985396183848,4.270695952029551,0.691153161953081,0.691153161953081,0.691153161953081,3.8187108282864943,4.137164559405029,4.607168188650764,4.019381523748645,3.7316994512968646,0.691153161953081,3.914021008090819])",1.0
R195,"attorney, decision, toward, eight, appear, attack., sure, nice, foreign, sign, partner, board., experts, discuss, ongoing, developments, budget, report.","(10000,[116,1821,2193,3194,3370,3614,3643,4506,4687,4853,4991,5305,5432,6206,6756,8182,8482,9462],[4.270695952029551,4.137164559405029,3.6516567436233283,3.577548771469606,4.137164559405029,0.691153161953081,5.523458920524919,0.691153161953081,0.691153161953081,4.607168188650764,2.6330871626287546,4.830311739964974,2.6902455764687034,4.019381523748645,3.3262343431887,4.270695952029551,3.577548771469606,0.691153161953081])",1.0
F116,"write, magazine, worker, operation, east, worry., pull, hotel, support, interest, interesting, piece., —, shocking, claims, aliens, surface, internet.","(10000,[70,503,650,2663,2676,3634,5445,5850,5922,6576,6597,7281,7936,8217,8338,8413,9231,9784],[3.8187108282864943,0.691153161953081,2.958509563063383,4.42484663185681,4.42484663185681,4.42484663185681,4.830311739964974,0.691153161953081,4.270695952029551,3.7316994512968646,4.270695952029551,0.6714286566053024,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551,4.830311739964974,4.830311739964974])",0.0
